"id";"bookName";"author";"publication";"language";"location";"numberOfCopies";"createdDateTime";"lastUpdatedDateTime"
"3b9d6703-b80c-491e-a879-f9945c3c070a";"Parents, God on the Earth";"Panyas Mahabodhivijayji";"Shri Jinkrupa Charitable Trust";"English";"Rack 8 - Aisle 2";1;"2022-02-13 19:23:11";"2022-02-13 19:23:11"
"3bb038f3-8dd0-42ec-a297-1b3d8df8c4b8";"India As Described In Early Texts of Buddhism And Jainism";"Bimala Churn";"Bharatiya Publishing House";"English";"Rack 7 - Aisle 2";3;"2021-12-26 19:29:54";"2021-12-26 19:29:54"
"3bbcf455-e381-4fab-875d-db9d5da95056";"Vedant Vichar";"Shri Hirabhai Thakkar";"Pravin Prakashan";"Gujarati";"Rack 4 - Aisle 3";1;"2021-11-27 20:52:08";"2021-11-27 20:52:08"
"3bfa06c2-b6d1-4a36-8fe5-0ae24c0a4fde";"Katha Aansu ni Vyatha Hriday ni...";"Shri Ratnasundarvijayji Maharaj ";"Ratnatrayi Trust";"Gujarati";"Rack 5 - Aisle 2";1;"2022-01-23 19:48:26";"2022-01-23 19:48:26"
"3c462ed1-151e-4677-baae-89a60131e80c";"Shri Ramcharit";"Chakrawarti Rajgopalacharya";"Navjivan Prakashan Mandir";"Gujarati";"Rack 5 - Aisle 2";1;"2022-02-13 20:08:20";"2022-02-13 20:08:20"
"3c60a324-04ab-4d26-aef4-351ac93e8719";"Ranjan Vasant Dev Vandan Mala ";"Bapulal Mafatlal Parekh";"Bapulal Mafatlal Parekh";"Gujarati";"Rack 3 - Aisle 2";1;"2021-10-10 18:53:57";"2021-10-10 18:53:57"
"3cb71d31-88bf-40fc-b0b9-8780df17181c";"Tatvagyan Tarangini";"Shrimad Rajchandra Aashram";"Shrimad Rajchandra Aashram";"Gujarati";"R3 I4";2;"2021-10-23 17:39:17";"2021-10-23 17:39:17"
"3d1ad3ce-be6b-4ce9-a32d-b2dcbf4c3c05";"Aagamdeep vol 1";"Muni Deep ratna sagar";"Navprabhat Printing press";"Gujarati";"Rack 1 - Aisle 1";2;"2021-09-04 15:55:53";"2021-09-04 15:55:53"
"3d5c8b7d-59d6-49d7-b578-c4434a45f97a";"Jain Tattva Parichay";"Dr. Ujwala D. Shah";"Veetaragvaniprakashak";"English";"Rack 7 - Aisle 3";4;"2022-01-15 21:17:29";"2022-01-15 21:17:29"
"3d9d1693-7dac-4128-8489-b8a193f0ca0d";"Jaina Yoga";"R. Williams";"Motilal Banarsidass Publishers Pvt. Ltd.";"English";"Rack 7 - Aisle 1";3;"2021-12-25 19:13:39";"2021-12-25 19:13:39"
"3e0a6997-7d7b-45bf-80ba-e31dd7869b71";"Updeshmada";"Shrimad Rajchandra Ashram, Agas";"Jain Prakashan Mandir";"Gujarati";"Rack 4 - Aisle 1";1;"2021-11-07 22:00:49";"2021-11-07 22:00:49"
"3eb25eab-1c09-40f3-ab9a-ad5017f3d935";"Gandhi - A pictorial biography";"Gerald Gold and Richard Attenborough";"Newmarket Press";"English";"Rack 8 - Aisle 3";1;"2022-02-13 21:52:54";"2022-02-13 21:52:54"
"3edccdb0-7a6f-4085-80df-93ca84a6cd17";"Ahimsa, Anekanta and Jainism";"Tara Sethia";"Motilal Banarasidass Publishers Private Limited";"English";"Rack 6 - Aisle 1";1;"2021-11-20 20:30:11";"2021-11-20 20:30:11"
"3efc458e-2bc1-4c5c-a30c-6f0477b78a37";"Pravachan Ratnakar Volume 2";"Pujya Gurudev Shri Kanji Swami";"Kund Kund Kahan Parmagam Pravachan Trust";"Gujarati";"Rack 2 - Aisle 5";2;"2021-10-03 20:20:18";"2021-10-03 20:20:18"
"3f5fa4f8-9e56-45e1-b9b2-80e812f6b290";"Jainism A Concise Encyclopedia";"N.N.Bhattacharya";"Manohar Publishers & Distributors";"English";"Rack 7 - Aisle 5";1;"2022-02-06 19:04:18";"2022-02-06 19:04:18"
"3f668401-7731-4b15-9b5f-2a65bcc94bc9";"Maharathi ";"Naresh Shah";"Pravin Prakashan";"Gujarati";"Rack 5 - Aisle 2";1;"2022-02-13 19:51:14";"2022-02-13 19:51:14"
"3f6b142a-464f-4c5a-b4f1-73234d9e56dd";"Tattvarthadhigam Sutra Vol - 1";"Swa.Pan.Shri Prabhdas Bechardas Parekh";"Shri Jain Shreyskar Mandal";"Gujarati";"Rack 5 - Aisle 4";1;"2022-02-13 21:23:31";"2022-02-13 21:23:31"
"3f9b2602-9439-4fc9-8faf-f0c5a134b490";"Nityakram";"Shrimad Rajchandra Ashram";"Ravjibhai Chaganbhai Desai";"Gujarati";"Rack 2 - Aisle 2";1;"2021-09-19 18:39:18";"2021-09-19 18:39:18"
"3fee9935-bc87-40a1-8852-7bae3e16f501";"Moral And Spiritual Values";"Muni Nathmal";"Adarsh Sahitya Sangh Publication";"English";"Rack 8 - Aisle 2";1;"2022-02-06 21:06:31";"2022-02-06 21:06:31"
"402c6044-2ace-452b-97f3-322b23265962";"A Comprehensive History of Jainism";"Asim Kumar Chatterjee";"Firma Klm Private Limited";"English";"Rack 7 - Aisle 3";2;"2022-01-15 19:46:53";"2022-01-15 19:46:53"
"40414291-9d4f-4cc5-98f6-82fe3fa59073";"Ratnakaravtarika - Volume 1";"Dhirajlal Dahyalal Mehta";"Shri Jinshashan Aradhna Trust";"Gujarati";"Rack 2 - Aisle 4";4;"2021-09-19 21:19:40";"2021-09-19 21:19:40"
"40e0204e-b0ae-421e-a282-8973dfd7c28e";"Immortality And Salvation In Indian Religions";"Helmuth Von Glasenapp";"Susil Gupta India Private Ltd.";"English";"Rack 6 - Aisle 4";1;"2021-12-11 20:24:25";"2021-12-11 20:24:25"
"40f88f4d-0a86-4e6e-b28f-76e99a9f4e46";"Vividh Puja Sangrah";"Shah Jashvantlal Girdharlal";"Jain Prakashan Mandir";"Gujarati";"Rack 2 - Aisle 2";13;"2021-09-19 17:37:05";"2021-09-19 17:37:05"
"413d5d1e-a2e2-463d-a306-83c8a19fb6a3";"Aaushadh Je Bhavarogana";"Sunandaben Vora";"Gunaragi Mitron America-Toronto";"Gujarati";"Rack 3 - Aisle 2";3;"2021-10-31 17:21:19";"2021-10-31 17:21:19"
"416fb3c1-869a-46bf-8d14-f208b96764dc";"Dada Bhagwan Kon?";"Dr.Niruben Amin";"Jay Sacchidanand Sangh";"Gujarati";"Rack 4 - Aisle 2";1;"2021-10-31 20:54:09";"2021-10-31 20:54:09"
"42561993-345e-420f-8188-ab7db810a9aa";"Param Samipe";"Kundanika Kapadia";"Navbharat Sahitya Mandir";"Gujarati";"Rack 5 - Aisle 1";1;"2021-12-26 19:30:09";"2021-12-26 19:30:09"
"4317d97f-45f2-4ee2-b5cf-90a0085c2e4c";"Sthanakvasi Jainonu Dharmakartvya";"Sheth Nagindas Girdharlal";"Shri Jain Sidhhant Sabha";"Gujarati";"Rack 4 - Aisle 4";1;"2021-12-05 19:13:03";"2021-12-05 19:13:03"
"4322bd67-5e2f-4970-855f-c75408a58fc9";"Shalaka Purush Charitra - Volume 2";"Shri Jain Prakashan Mandir";"Shri Jain Prakashan Mandir";"Gujarati";"Rack 3 - Aisle 5";1;"2021-10-10 18:38:16";"2021-10-10 18:38:16"
"43284613-baaf-45c1-a35e-5014c8b4af89";"Siddhatvani Yatra Volume - 1";"Shri Namramuni Maharaj Saheb";"Parasdham - Mumbai";"Gujarati";"Rack 4 - Aisle 1";1;"2021-11-07 19:35:58";"2021-11-07 19:35:58"
"43755fed-2868-40a7-979d-ff3f51b2ee98";"The Unknown Pilgrims";"N. Shanta";"Sri Satguru Publications";"English";"Rack 7 - Aisle 4";1;"2022-01-16 20:55:21";"2022-01-16 20:55:21"
"438714a2-8348-4ab7-865f-4bffbad3deca";"Hu Aatma Chhu - Volume 2";"Dr.Tarulbai Mahasati ji";"Shri Vardhman Jain Shravan Sangh Chembur";"Gujarati";"Rack 1 - Aisle 1";5;"2021-08-21 15:43:30";"2021-08-21 15:43:30"
"43b9d4bb-1855-4eac-bb5c-3ba15c5c46e2";"Vishvashantino Muladhar";"Pandit ChandrashekharVijayji Ganivar";"Kamal Prakashan Trust";"Gujarati";"Rack 4 - Aisle 2";1;"2021-11-06 18:05:31";"2021-11-06 18:05:31"
"4447a26e-4cee-4b00-a84f-445c62ae10f3";"Chintan Ni Kedi";"Acharya Shri Padmasagarsurishwarji";"Shri Arunoday Foundation";"Gujarati";"Rack 4 - Aisle 1";1;"2021-11-07 22:31:43";"2021-11-07 22:31:43"
"45070ee0-cbad-4ac3-a27e-a0b06164ef78";"The Way of Life - Part - 4";"Panyas Bhadraguptvijayji";"Shri Vishwakalyan Prakashan Trust";"English";"Rack 6 - Aisle 4";1;"2021-12-05 19:34:00";"2021-12-05 19:34:00"
"4530c2f7-5fe5-481c-ab52-1d65adbc8eaa";"Jivanghadtar Praveshika";"Dhananjay J Jain'Premketu'";"Kamal Prakashan Trust";"Gujarati";"Rack 4 - Aisle 2";1;"2021-11-06 18:13:02";"2021-11-06 18:13:02"
"4586df7a-c514-447b-91e8-6c46f402c6c8";"Tatvavichar";"Shrimad Buddhisagar Surishwarji";"Shri Mahudi Jain Shwetambar Murti Pujak Trust";"Gujarati";"Rack 4 - Aisle 3";1;"2021-11-20 21:39:37";"2021-11-20 21:39:37"
"460a58dc-d28d-471d-9327-40c13e026466";"Philosophy of The Universe";"Shirish I. Shah";"English Edition Publishers and Distributirs Pvt. Ltd.";"English";"Rack 8 - Aisle 1";1;"2022-02-13 20:31:49";"2022-02-13 20:31:49"
"46238d70-8183-472c-af5c-922a93b9d05d";"Prabhu Pratye";"Shrimad Rajchandra Adhyatmik Satsang Sadhna Kendra";"Shrimad Rajchandra Adhyatmik Satsang Sadhna Kendra";"Gujarati";"Rack 1 - Aisle 3";5;"2021-08-21 16:42:08";"2021-08-21 16:42:08"
"462ab8c6-a5c6-4053-bfe2-8dacf4b122ab";"Mukhvastrika-Sidhhi";"Ratanlal Doshi";"Khimji Nanji Shethiya";"Gujarati";"Rack 4 - Aisle 3";1;"2021-11-21 20:39:22";"2021-11-21 20:39:22"
"46e6796a-6234-487b-aee0-644a68e68daa";"Parichay Prabhaav Pratibhaav";"Shrimad Rajchandra Gyanmandir Trust";"Shrimad Rajchandra Gyanmandir Trust";"Gujarati";"R3 I3";2;"2021-10-23 18:34:16";"2021-10-23 18:34:16"
"47006d4d-ef44-4952-ab90-5eb0a3c44e9f";"Pravachan Ratnakar Volume 6";"Pujya Gurudev Shri Kanji Swami";"Kund Kund Kahan Parmagam Pravachan Trust";"Gujarati";"Rack 2 - Aisle 5";2;"2021-10-03 20:21:49";"2021-10-03 20:21:49"
"4772b288-b1ce-4caa-a251-3146a512e946";"Shradh Gun Darshan - Volume 2";"Shrimad VijayRamChandraSurishwarji Maharaj";"Shri Jain Pravachan Pracharak Trust Mumbai";"Gujarati";"Rack 2 - Aisle 3";1;"2021-09-25 20:55:45";"2021-09-25 20:55:45"
"478480c2-e805-4013-9ce9-58cd1aaac97c";"Param purush ni param krupa - Agopya mokshmarg";"Shri Vasantbhai Kohkhani";"Shrimad Rajchandra Gyanmandir";"Gujarati";"Rack 5 - Aisle 3";2;"2022-02-06 19:42:32";"2022-02-06 19:42:32"
"47aac047-61ff-4be2-9eaa-ebb921571784";"Samyagdarshan Kevi Rite Pragte?";"Bhikhalal Girdharlal Sheth";"Shrimati Jivibai Umarshi Savla Pa.Che.Trust";"Gujarati";"Rack 4 - Aisle 3";1;"2021-11-21 21:25:43";"2021-11-21 21:25:43"
"4836e952-8c40-4777-9de2-7f3565459982";"Sattveshu Maitri";"Sunandabahen Vohra";"Gunanuragi Mitro";"Gujarati";"Rack 4 - Aisle 3";1;"2021-11-21 21:37:19";"2021-11-21 21:37:19"
"4859fae2-cb1b-4fab-abf7-fffe1c013a98";"Hu Aatma Chhu - Volume 1";"Dr.Tarulbai Mahasati ji";"Shri Vardhman Jain Shravan Sangh Chembur";"Gujarati";"Rack 1 - Aisle 1";2;"2021-08-21 15:43:12";"2021-08-21 15:43:12"
"48761650-4198-454f-8bf5-25cd06d3edcd";"Tavcharne Jage Jan Jan";"Pujya Shri Girishchandraji Maharaj Saheb";"Shri V.Stha.Jain Shravak Sangh.Hingvalaben";"Gujarati";"Rack 4 - Aisle 4";1;"2021-12-11 21:58:39";"2021-12-11 21:58:39"
"489df0cf-e08c-4e42-bf8b-dc4b2befe011";"Living Meditation Living insight";"Dr. Thynn Thynn";"Buddhist Of The United States..";"English";"Rack 8 - Aisle 1";1;"2022-02-06 20:19:47";"2022-02-06 20:19:47"
"48a3f91d-0a22-4634-9120-9e2be60a325d";"Studies in South Indian Jainism Volume 1";"M.S. Ramaswami Ayyanger";"Sri Satguru Publication";"English";"Rack 6 - Aisle 1";2;"2021-11-14 21:15:45";"2021-11-14 21:15:45"
"48d84767-83e8-4d02-a12f-cef565166e38";"Parables Of Mahavir";"Harindranath Chattopadhyaya";"Shri Kiran Publishers";"English";"Rack 6 - Aisle 2";1;"2021-11-21 21:24:35";"2021-11-21 21:24:35"
"497a629c-fc51-4978-b8cd-c9218179774a";"Shri 108 Jain Tirth Darshanvali - Edition 2";"P.P. Pravartak Muniraj Shri Kushalchandra Vijayji Maharaj ";"Shri Anilbhai Gandhi";"Gujarati";"Rack 3 - Aisle 5";1;"2021-10-10 18:24:54";"2021-10-10 18:24:54"
"497eaaf7-5de2-46ee-a47e-f9abf186c379";"Studies In Early Jainism";"Dr. Jagdishchandra Jain";"Navrang Booksellers and Publishers";"English";"Rack 7 - Aisle 3";2;"2022-01-15 19:06:28";"2022-01-15 19:06:28"
"49d42659-f30b-4534-942f-7050d730b969";"Aatmasiddhishashtra";"Shrimad Rajchandra Gyan Mandir";"Shrimad Rajchandra Gyan Mandir";"Gujarati";"Rack 3 - Aisle 4";1;"2021-10-10 19:06:04";"2021-10-10 19:06:04"
"49d4dde7-d184-42b0-b933-e22283668d71";"Antarno Ujas (Moticharo -3)";"Dr.I.K.Vijadivada";"R.R.Sheth And Company PVT.LTD.";"Gujarati";"Rack 5 - Aisle 1";1;"2021-12-25 20:44:50";"2021-12-25 20:44:50"
"4a02ffc1-0643-4544-852a-598dfa15f495";"Kshamapana & Sadbhavani";"World Jain Confedaration";"Ila Shah";"English";"Rack 8 - Aisle 1";1;"2022-02-06 19:51:19";"2022-02-06 19:51:19"
"4a1c9389-9f82-47d0-9a0b-d8f7282e6027";"Yogdrashti Na Ajwada - Volume 2";"MuktidarshanVijayji Maharaj";"Ek Shrutpremi";"Gujarati";"Rack 2 - Aisle 4";1;"2021-09-19 21:44:52";"2021-09-19 21:44:52"
"4a31d18d-7925-44ad-8ae9-60706c0e67ac";"Bekasoor";"Kanu Bhagdev";"Kiritbhai Nanubhai Nayak";"Gujarati";"Rack 4 - Aisle 3";1;"2021-11-27 20:50:34";"2021-11-27 20:50:34"
"4a3d49ba-99f0-41a0-8ade-ae414e0f025d";"Shantipathno Yatri Swapnadrashta Chitrabhanu";"Flair Rojhan Fild";"Navbharat Sahitya Mandir";"Gujarati";"Rack 4 - Aisle 3";1;"2021-11-21 20:36:33";"2021-11-21 20:36:33"
"4a9767e5-9245-466f-b75a-6db50fbce835";"Ten Days Journey Into The Self";"Chitrabhanu";"Jain Meditation International Center";"English";"Rack 7 - Aisle 4";3;"2022-01-30 19:36:29";"2022-01-30 19:36:29"
"4aa24538-90ed-4f79-9520-25735e8e900f";"Karma no Sidhhant [Theory Of Karma]";"Shri Hirabhai Thakkar";"Ramesh Printers";"Gujarati";"Rack 4 - Aisle 4";1;"2021-12-05 19:24:52";"2021-12-05 19:24:52"
"4b1e1cba-8dd1-4e7a-b22c-33c48d65e905";"A history of the Jainas";"Ashim Kumar Roy";"Gitanjali Publishing House";"English";"Rack 8 - Aisle 2";2;"2022-02-13 19:53:56";"2022-02-13 19:53:56"
"4badc661-2724-4fa8-987b-13dbafcf87df";"Sikhs And Sikhism";"L.J. Singh";"Canadian Cataloguing In Publication Data";"English";"Rack 6 - Aisle 2";1;"2021-11-21 21:34:37";"2021-11-21 21:34:37"
"4be2de90-60c5-4f30-b413-99ec2ffe2ecb";"Shrimad Ni Sidhhapad Bhavna";"Saryuben R. Mehta";"Shreyas Pracharak Sabha";"Gujarati";"Rack 4 - Aisle 4";1;"2021-12-05 20:39:08";"2021-12-05 20:39:08"
"4bfad5dd-1d22-4fa3-bfb4-225de6f50c31";"Antarvedi";"Makarand Dave";"Navbharat Sahitya Mandir";"Gujarati";"Rack 4 - Aisle 3";1;"2021-11-20 21:06:58";"2021-11-20 21:06:58"
"4c7502a0-d445-4d04-acce-722be18f4ac1";"Tirthankara Mahavira And His Sarvodaya Tirtha";"Dr. Hukamchand Bharill";"Shri KundKund-Kahan Digambar Jain Tirtha Suraksha Trust";"English";"Rack 7 - Aisle 2";1;"2021-12-26 20:58:59";"2021-12-26 20:58:59"
"4d6847f9-4cc4-4f31-95cf-6a7dc9d1492c";"God's Money Dasamamsha: The Hindu Law Of Tithing";"Saiva Swami Sangam";"Himalayan Academy";"English";"Rack 7 - Aisle 3";1;"2022-02-13 22:09:21";"2022-02-13 22:09:21"
"4d9be6fd-b279-4745-b2e4-40968a1c19cc";"Atma-Siddhi";"J.L. Jaini";"Shah Dineshbhai Jayantilal";"English";"Rack 6 - Aisle 2";1;"2021-11-21 21:23:26";"2021-11-21 21:23:26"
"4da79406-a726-4d6f-a3f8-a2373040524b";"The Cruel Deception";"Dr. Robert Sharpe";"Thorsons Publishing Group";"English";"Rack 8 - Aisle 2";1;"2022-02-06 21:07:55";"2022-02-06 21:07:55"
"4f057bab-c9f5-440e-bd6f-348750c7b613";"Bharatna Vir Purusho";"";"Sastu Sahitya Vardhak Karyalay";"Gujarati";"Rack 5 - Aisle 1";1;"2021-12-26 21:01:16";"2021-12-26 21:01:16"
"4f5b7906-8faf-4b74-b903-1843dc8d2765";"Jaina Art";"Ananda K. Coomaraswamy";"Munshiram Manoharlal Publishers Pvt Ltd";"English";"Rack 7 - Aisle 2";1;"2021-12-26 20:35:35";"2021-12-26 20:35:35"
"4f778b14-e706-45aa-b76f-fac1e959a3c9";"Jaina Archaeological Heritage Of Tamilnadu";"Dr. A. Ekambaranathan";"Shri Bharatvarshiya Digamber Jain Mahasabha";"English";"Rack 8 - Aisle 1";1;"2022-02-13 21:09:14";"2022-02-13 21:09:14"
"4fd163c5-392e-4d2c-9d30-5f5991656b1b";"Ten Days Journey Into The Self";"Gurudev Shree Chitrabhanu";"Jain Mediatation International Center";"English";"Rack 6 - Aisle 2";2;"2021-11-27 21:24:38";"2021-11-27 21:24:38"
"501297b4-75ab-44f0-8574-4ef1af0350c5";"Prgyavbodh";"Shri Brahmachariji";"Shrimad Rajchandra Mumukshu (Anuyayi) Mandal";"Gujarati";"Rack 4 - Aisle 4";1;"2021-12-12 20:46:19";"2021-12-12 20:46:19"
"5079027a-11f0-4f66-ab33-292ca5a19ecc";"An Early History of Orissa";"Dr. Amar Chand Mittal";"Jain Cultural Research Society";"English";"Rack 7 - Aisle 3";1;"2022-01-15 21:14:05";"2022-01-15 21:14:05"
"50c3d174-3a61-4ecf-9dc3-16d688bdbb30";"Masters of Enchantment";"Keith Dowman";"Arkana";"English";"Rack 6 - Aisle 5";1;"2021-12-18 20:09:50";"2021-12-18 20:09:50"
"5113faf8-987c-4b7b-932e-5fd89c9960ff";"Prarthna Mandir";"Muni Shri Naanchandraji";"Bhailal Maganlal Vakil";"Gujarati";"Rack 4 - Aisle 3";1;"2021-11-14 18:56:06";"2021-11-14 18:56:06"
"51d928ab-66eb-4ee5-8578-107ad002a04a";"Satya Ni Sodh";"Dr. Hukamchand Bharill";"Pandit Todarmal Smarak Trust";"Gujarati";"Rack 1 - Aisle 4";8;"2021-08-21 16:34:04";"2021-08-21 16:34:04"
"51e1c423-794e-43ca-93b4-75c17bde74e0";"Yogdrashti Na Ajwada - Volume 3";"MuktidarshanVijayji Maharaj";"Ek Shrutpremi";"Gujarati";"Rack 2 - Aisle 4";1;"2021-09-19 21:45:01";"2021-09-19 21:45:01"
"521fe139-1b2c-46bd-8929-2d876261119a";"Jinpuja";"";"Shrimad Rajchandra Ashram";"Gujarati";"Rack 5 - Aisle 1";1;"2021-12-25 19:53:16";"2021-12-25 19:53:16"
"5272de3b-e6ea-4321-b1b0-69478eb18b6c";"Pratikraman";"Dr.Niruben Amin";"Mahavideh Foundation";"Gujarati";"Rack 4 - Aisle 2";1;"2021-10-31 20:56:51";"2021-10-31 20:56:51"
"5300793d-468a-4922-9147-3e63ee84723e";"Economics Of Lord Mahavira";"Acharaya Mahaprajna";"Jain Vishwa Bharti";"English";"Rack 8 - Aisle 1";6;"2022-02-06 19:15:50";"2022-02-06 19:15:50"
"530bf4e9-ddef-4c48-88e0-bb9c2aad3434";"Come to the Jina";"DR. Bhuvanendra Kumar";"Jain Humanities Press";"English";"Rack 8 - Aisle 1";5;"2022-02-06 19:16:52";"2022-02-06 19:16:52"
"5321d933-a4d7-4585-b111-b9c469828222";"Aatma Setu";"Shrimati Veenaben Ravani";"Shrimad Rajchandra Ashram";"Gujarati";"Rack 3 - Aisle 4";1;"2021-10-10 19:03:05";"2021-10-10 19:03:05"
"536e7480-66e6-467f-8ca4-26d77f54dc92";"Bhagvati Sutra - Volume IV";"K. C. Lalwani";"Jain Bhawan";"English";"Rack 7 - Aisle 2";2;"2021-12-26 19:44:51";"2021-12-26 19:44:51"
"54309e4f-b18d-4a5e-80cc-e93f9052584c";"Tatvagyan Pradipika";"Pandit Shri ChandrashekharVijayji Ganivar";"Kamal Prakashan Trust";"Gujarati";"Rack 4 - Aisle 2";1;"2021-11-06 17:55:33";"2021-11-06 17:55:33"
"546e7947-9235-483b-892d-1b3cb3020371";"Navpad - Chintan";"Pandit ChandrashekharVijayji";"Kamal Prakashan Trust";"Gujarati";"Rack 4 - Aisle 2";1;"2021-11-06 18:04:05";"2021-11-06 18:04:05"
"5516e357-a41d-40d8-87ac-939665f866dc";"Jainsashan Nu Hard:";"Shrimad Vijay Ramchandrasurishwarji Maharaj";"Shri Jain Pravachan Prasarak Trust";"Gujarati";"Rack 4 - Aisle 3";1;"2021-11-27 20:05:50";"2021-11-27 20:05:50"
"5551bde6-0b00-46dd-80a3-c04b94636d41";"Gyansaar";"Shrimad Yashovijayji";"Shri Raj-Sobhag Satsang Mandal";"Gujarati";"Rack 3 - Aisle 5";1;"2021-10-30 20:57:21";"2021-10-30 20:57:21"
"55905a2b-0d07-464e-a7cc-44b7aac2cd33";"Sutra Sanvedna-4";"Sadhviji Shriprashmitashriji";"Sanmarg Prakashan";"Gujarati";"Rack 5 - Aisle 2";1;"2022-01-30 23:16:48";"2022-01-30 23:16:48"
"55921482-d3eb-4be7-8d06-b14bdaa27a7d";"Mautno Padkaar Mautne Padkaar";"Aacharya Vijay Ratnasundarsuri";"Ratnatrayi Trust";"Gujarati";"Rack 3 - Aisle 2";2;"2021-10-30 19:15:17";"2021-10-30 19:15:17"
"559f7075-d12c-471c-8d4b-9db429832b3e";"Tare Te Tirth Jain Tirth Sthadoni Margdarshika";"Jitendra Talkashi Dedhiya";"Shri Aatmanand Jain Sabha";"Gujarati";"Rack 4 - Aisle 4";1;"2021-12-05 21:14:59";"2021-12-05 21:14:59"
"5632ae3b-e014-48fe-8436-f9e11434b476";"Swarup Sambodhan";"Ba.Bra.SHri Gokudbhai Shah";"Sahjatma Swarup Paramguru Trust";"Gujarati";"Rack 4 - Aisle 3";1;"2021-11-21 19:44:38";"2021-11-21 19:44:38"
"5725af39-6479-4cb2-81dc-664ffb7d191d";"Glimpses of Jainism";"Surender K. Jain";"Motilal Banarasidass Publishers Pvt. Ltd.";"English";"Rack 7 - Aisle 1";2;"2021-12-25 19:55:56";"2021-12-25 19:55:56"
"57851e23-3f5f-4b1f-a2ac-feda51be2ba4";"Safad Ane Sundar Jivan Jivavani Suvarna Chavi";"Kanti Bhatt";"Navbharat Sahitya Mandir";"Gujarati";"Rack 5 - Aisle 1";1;"2021-12-25 20:01:02";"2021-12-25 20:01:02"
"57af973c-2a34-4a9a-a37a-dee35bdaff9a";"The Gist Of Life";"Subhash Gandhi";"Canadian Hindu Mission Centre Scarborough";"English";"Rack 6 - Aisle 2";1;"2021-11-21 21:36:06";"2021-11-21 21:36:06"
"57d6c0bb-45db-4b16-963a-ab37f3eb961a";"Shri Trishashti Shalaka Purush Charitra Bhashantar";"Kunwarjibhai Anadjibhai";"Shri Jain Prakashan Mandir";"Gujarati";"Rack 5 - Aisle 3";1;"2022-02-06 20:13:19";"2022-02-06 20:13:19"
"5827dbba-74c2-4dc5-a55f-eadbaf432ab9";"Hradyashakha Shri Saubhagya";"Shri Raj Saubhag Satsang Mandal";"Shri Raj Saubhag Satsang Mandal";"Gujarati";"Rack 3 - Aisle 5";1;"2021-10-10 18:21:49";"2021-10-10 18:21:49"
"58654006-70e0-4863-8cac-97cca4a64f98";"Valini Diary";"HDH Pramukh Swami Maharaj";"Swaminarayan Aksharpith";"Gujarati";"Rack 4 - Aisle 1";1;"2021-11-07 18:53:08";"2021-11-07 18:53:08"
"58d2a0e5-b1a7-41c7-abc1-a00c0550bdb3";"Prabhatna Punyo";"Vaju Kotak";"Pravin Prakashan";"Gujarati";"Rack 5 - Aisle 2";1;"2022-01-23 20:29:44";"2022-01-23 20:29:44"
"58fa6646-854d-4061-8616-7c0a62307898";"Shri Suchgadang Sutra- Volume 4";"Pu. Shri Urmila bai Mahasatiji";"Shri Gurupran Foundation, Rajkot";"Gujarati";"Rack 2 - Aisle 5";1;"2021-10-03 19:55:34";"2021-10-03 19:55:34"
"5923e2fd-7ce8-4c00-9050-a8014d8b3ad8";"Paryushan Pravachan Dhara";"Pujya Shri Girishchandraji Maharaj Saheb";"Shri Pran Parimal Prakashan Trust";"Gujarati";"Rack 3 - Aisle 2";2;"2021-10-31 17:17:12";"2021-10-31 17:17:12"
"597e20cf-9ca4-494a-ae33-80d273f46626";"Dharma Na Das Lakshan";"Dr. Hukamchand Bharill";"Pandit Todarmal Smarak Trust";"Gujarati";"Rack 2 - Aisle 1";23;"2021-09-18 20:22:30";"2021-09-18 20:22:30"
"598ef9bf-283e-4726-96ae-5209eb9b1fa4";"The Jaina Sources of The History of Ancient India";"Jyoti Prasad Jain";"M. L. Jain, Proprietor, M/s. Munshi Ram Manohar Lal";"English";"Rack 6 - Aisle 4";4;"2021-12-05 19:46:15";"2021-12-05 19:46:15"
"59dc40a0-f536-42fe-b17e-1df4a2895125";"Structure and Functions of Soul in Jainism";"Dr. S.C. Jain";"Bharatiya Jnanpith";"English";"Rack 7 - Aisle 1";1;"2021-12-25 20:18:05";"2021-12-25 20:18:05"
"59ffbd38-050a-4ce7-8f9c-05fde5cb4a7a";"Sau Chalo Girnar Jaiye...";"Muni Hemvallabh Vijayji";"Shri Girnar Mahatirthvikas Samiti";"Gujarati";"Rack 4 - Aisle 2";1;"2021-11-06 19:45:53";"2021-11-06 19:45:53"
"5a05679b-bbd3-4e00-b8e6-97ec35a8c3e1";"Guru A Light In Life";"Muni Kuldarshanvijay";"Navbharat Sahitya Mandir";"Gujarati";"Rack 5 - Aisle 1";1;"2021-12-26 20:32:08";"2021-12-26 20:32:08"
"5a160d18-5330-4f13-95ee-c627c488e6a5";"Vairagya Varsha";"Jitendra Nagardas Modi, Songadh";"Bhagwati Offset";"Gujarati";"Rack 4 - Aisle 4";1;"2021-12-11 21:52:52";"2021-12-11 21:52:52"
"5a260bf6-e2d6-41a5-bb0c-cf5bbef8bd3a";"Ratnakaravtarika - Volume 2";"Dhirajlal Dahyalal Mehta";"Shri Jinshashan Aradhna Trust";"Gujarati";"Rack 2 - Aisle 4";1;"2021-09-19 21:20:01";"2021-09-19 21:20:01"
